tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,improvement_surcharge,total_amount,congestion_surcharge,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-10-17 12:15:39,2024-10-17 12:40:53,1.0,2.01,161,234,20.5,0.0,0.5,1.0,30.62,2.5,1514.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:16:25,2024-10-17 12:50:19,1.0,4.98,161,13,32.4,0.0,0.5,1.0,43.68,2.5,2034.0,40.75802804352629,-73.97769793122407,40.71203815707452,-74.01607915192933
2024-10-17 12:16:50,2024-10-17 13:04:06,1.0,2.72,161,263,37.3,0.0,0.5,1.0,49.56,2.5,2836.0,40.75802804352629,-73.97769793122407,40.77876585543438,-73.951009874818
2024-10-17 12:17:16,2024-10-17 13:05:45,1.0,17.0,161,132,70.0,2.5,0.5,1.0,84.98,2.5,2909.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:17:20,2024-10-17 12:40:15,1.0,1.3,161,68,19.1,2.5,0.5,1.0,28.1,2.5,1375.0,40.75802804352629,-73.97769793122407,40.74842755506573,-73.99991742024713
2024-10-17 12:17:34,2024-10-17 12:38:24,2.0,1.64,161,43,18.4,0.0,0.5,1.0,26.88,2.5,1250.0,40.75802804352629,-73.97769793122407,40.782478099747884,-73.9655535654591
2024-10-17 12:17:48,2024-10-17 12:23:49,1.0,0.57,161,161,7.2,0.0,0.5,1.0,13.44,2.5,361.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:18:08,2024-10-17 12:25:48,1.0,0.52,161,161,7.9,0.0,0.5,1.0,11.9,2.5,460.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:18:10,2024-10-17 12:34:30,1.0,2.21,161,141,16.3,0.0,0.5,1.0,23.95,2.5,980.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:18:46,2024-10-17 12:40:17,1.0,5.51,161,209,28.2,0.0,0.5,1.0,38.64,2.5,1291.0,40.75802804352629,-73.97769793122407,40.709072742793076,-74.00366456329895
2024-10-17 12:18:47,2024-10-17 12:37:14,3.0,2.58,161,79,18.4,0.0,0.5,1.0,22.4,2.5,1107.0,40.75802804352629,-73.97769793122407,40.72762019590954,-73.98593745682462
2024-10-17 12:18:50,2024-10-17 12:26:31,3.0,0.5,161,229,7.9,2.5,0.5,1.0,14.25,2.5,461.0,40.75802804352629,-73.97769793122407,40.75672894163307,-73.96514579918423
2024-10-17 12:18:58,2024-10-17 12:30:23,0.0,0.9,161,163,11.4,2.5,0.5,1.0,18.45,2.5,685.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:19:04,2024-10-17 12:22:49,1.0,0.36,161,161,5.1,0.0,0.5,1.0,10.92,2.5,225.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:19:08,2024-10-17 12:29:48,1.0,0.84,161,170,10.0,0.0,0.5,1.0,16.8,2.5,640.0,40.75802804352629,-73.97769793122407,40.7477457936439,-73.97849159965229
2024-10-17 12:19:23,2024-10-17 12:28:17,1.0,0.91,161,170,9.3,0.0,0.5,1.0,15.3,2.5,534.0,40.75802804352629,-73.97769793122407,40.7477457936439,-73.97849159965229
2024-10-17 12:19:58,2024-10-17 12:26:25,1.0,0.78,161,230,7.2,0.0,0.5,1.0,16.2,2.5,387.0,40.75802804352629,-73.97769793122407,40.75981761719186,-73.9841964890757
2024-10-17 12:20:03,2024-10-17 12:50:56,1.0,4.34,161,166,30.3,0.0,0.5,1.0,42.87,2.5,1853.0,40.75802804352629,-73.97769793122407,40.80945696112528,-73.9617635968293
2024-10-17 12:20:10,2024-10-17 12:43:26,2.0,2.02,161,236,20.5,0.0,0.5,1.0,29.4,2.5,1396.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:20:15,2024-10-17 12:37:43,1.0,1.5,161,50,14.2,2.5,0.5,1.0,18.2,2.5,1048.0,40.75802804352629,-73.97769793122407,40.76623772504185,-73.99513522075515
2024-10-17 12:20:20,2024-10-17 12:33:48,2.0,1.54,161,234,13.5,0.0,0.5,1.0,21.0,2.5,808.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:20:47,2024-10-17 12:33:31,2.0,0.88,161,161,11.4,0.0,0.5,1.0,15.4,2.5,764.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:21:08,2024-10-17 12:35:22,1.0,1.46,161,100,13.5,0.0,0.5,1.0,20.5,2.5,854.0,40.75802804352629,-73.97769793122407,40.75351275872571,-73.9887865991153
2024-10-17 12:21:08,2024-10-17 12:43:22,1.0,1.44,161,186,18.4,0.0,0.5,1.0,26.88,2.5,1334.0,40.75802804352629,-73.97769793122407,40.748497181405014,-73.9924375369761
2024-10-17 12:21:13,2024-10-17 12:37:35,2.0,1.68,161,234,15.6,0.0,0.5,1.0,23.52,2.5,982.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:21:19,2024-10-17 12:40:41,2.0,2.0,161,143,15.6,2.5,0.5,1.0,24.5,2.5,1162.0,40.75802804352629,-73.97769793122407,40.77596522876101,-73.98764554944397
2024-10-17 12:21:21,2024-10-17 13:32:55,1.0,20.6,161,132,70.0,2.5,0.5,1.0,101.19,2.5,4294.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:21:25,2024-10-17 12:44:12,1.0,1.44,161,90,19.8,0.0,0.5,1.0,28.56,2.5,1367.0,40.75802804352629,-73.97769793122407,40.74227862901229,-73.99697141558367
2024-10-17 12:21:35,2024-10-17 12:32:10,4.0,1.33,161,50,11.4,0.0,0.5,1.0,15.4,2.5,635.0,40.75802804352629,-73.97769793122407,40.76623772504185,-73.99513522075515
2024-10-17 12:21:47,2024-10-17 12:33:32,1.0,1.36,161,141,12.1,0.0,0.5,1.0,19.32,2.5,705.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:21:50,2024-10-17 12:39:19,1.0,1.74,161,141,16.3,0.0,0.5,1.0,20.3,2.5,1049.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:22:24,2024-10-17 12:30:04,1.0,0.56,161,237,7.9,0.0,0.5,1.0,14.28,2.5,460.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:22:26,2024-10-17 12:59:39,2.0,2.88,161,211,30.3,0.0,0.5,1.0,41.16,2.5,2233.0,40.75802804352629,-73.97769793122407,40.72388811004175,-74.00153756565635
2024-10-17 12:22:30,2024-10-17 12:51:01,1.0,6.1,161,87,33.8,2.5,0.5,1.0,45.35,2.5,1711.0,40.75802804352629,-73.97769793122407,40.70680845166581,-74.00749598562425
2024-10-17 12:22:39,2024-10-17 12:42:14,1.0,1.55,161,142,17.0,0.0,0.5,1.0,25.2,2.5,1175.0,40.75802804352629,-73.97769793122407,40.77363329302708,-73.98153220639182
2024-10-17 12:22:46,2024-10-17 12:53:18,4.0,5.78,161,144,33.8,0.0,0.5,1.0,45.36,2.5,1832.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:22:56,2024-10-17 12:30:09,1.0,0.35,161,161,5.1,0.0,0.5,1.0,9.1,2.5,433.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:23:06,2024-10-17 12:40:17,1.0,1.61,161,113,15.6,0.0,0.5,1.0,22.1,2.5,1031.0,40.75802804352629,-73.97769793122407,40.732579073027026,-73.99430477051166
2024-10-17 12:23:40,2024-10-17 12:38:28,2.0,1.62,161,50,14.2,0.0,0.5,1.0,21.84,2.5,888.0,40.75802804352629,-73.97769793122407,40.76623772504185,-73.99513522075515
2024-10-17 12:23:58,2024-10-17 12:55:41,1.0,3.41,161,231,27.5,0.0,0.5,1.0,34.65,2.5,1903.0,40.75802804352629,-73.97769793122407,40.717772736265175,-74.00787970866406
2024-10-17 12:24:00,2024-10-17 12:45:13,1.0,1.45,161,186,18.4,0.0,0.5,1.0,26.88,2.5,1273.0,40.75802804352629,-73.97769793122407,40.748497181405014,-73.9924375369761
2024-10-17 12:24:03,2024-10-17 12:42:49,2.0,1.54,161,237,17.0,0.0,0.5,1.0,21.0,2.5,1126.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:24:04,2024-10-17 12:51:05,1.0,2.99,161,144,23.3,0.0,0.5,1.0,32.76,2.5,1621.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:24:11,2024-10-17 12:35:59,1.0,0.95,161,186,11.4,0.0,0.5,1.0,15.4,2.5,708.0,40.75802804352629,-73.97769793122407,40.748497181405014,-73.9924375369761
2024-10-17 12:24:16,2024-10-17 12:50:12,1.0,9.45,161,138,42.04,0.0,0.5,1.0,62.52,2.5,1556.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:24:23,2024-10-17 12:50:25,1.0,2.85,161,145,24.7,0.0,0.5,1.0,40.64,2.5,1562.0,40.75802804352629,-73.97769793122407,40.74537943399848,-73.94889145447944
2024-10-17 12:24:27,2024-10-17 12:38:17,1.0,1.11,161,164,12.8,0.0,0.5,1.0,20.16,2.5,830.0,40.75802804352629,-73.97769793122407,40.748574629356725,-73.98515639467682
2024-10-17 12:24:49,2024-10-17 13:03:28,1.0,17.6,161,1,89.5,0.0,0.0,1.0,123.88,0.0,2319.0,40.75802804352629,-73.97769793122407,40.69183120640151,-74.17400027276302
2024-10-17 12:25:05,2024-10-17 12:39:00,1.0,1.88,161,236,13.5,0.0,0.5,1.0,21.0,2.5,835.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:25:09,2024-10-17 12:36:04,0.0,1.3,161,234,11.4,2.5,0.5,1.0,15.4,2.5,655.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:25:10,2024-10-17 13:05:09,2.0,17.68,161,1,93.0,0.0,0.0,1.0,128.86,0.0,2399.0,40.75802804352629,-73.97769793122407,40.69183120640151,-74.17400027276302
2024-10-17 12:25:15,2024-10-17 12:32:56,1.0,0.5,161,163,7.9,2.5,0.5,1.0,14.3,2.5,461.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:25:21,2024-10-17 12:40:34,1.0,1.57,161,236,14.9,0.0,0.5,1.0,22.68,2.5,913.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:25:25,2024-10-17 12:47:19,1.0,1.5,161,142,17.0,2.5,0.5,1.0,25.2,2.5,1314.0,40.75802804352629,-73.97769793122407,40.77363329302708,-73.98153220639182
2024-10-17 12:25:36,2024-10-17 12:32:40,1.0,0.76,161,237,7.9,0.0,0.5,1.0,14.28,2.5,424.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:25:38,2024-10-17 12:40:19,1.0,1.82,161,246,13.5,0.0,0.5,1.0,21.0,2.5,881.0,40.75802804352629,-73.97769793122407,40.753309065983466,-74.00401512528673
2024-10-17 12:25:44,2024-10-17 12:57:41,1.0,4.14,161,166,28.9,0.0,0.5,1.0,39.48,2.5,1917.0,40.75802804352629,-73.97769793122407,40.80945696112528,-73.9617635968293
2024-10-17 12:26:06,2024-10-17 12:48:08,1.0,2.44,161,113,19.8,0.0,0.5,1.0,28.56,2.5,1322.0,40.75802804352629,-73.97769793122407,40.732579073027026,-73.99430477051166
2024-10-17 12:26:16,2024-10-17 12:29:42,1.0,0.3,161,163,5.1,2.5,0.5,1.0,11.35,2.5,206.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:26:18,2024-10-17 12:44:04,1.0,1.0,161,233,14.9,2.5,0.5,1.0,22.7,2.5,1066.0,40.75802804352629,-73.97769793122407,40.74991407790216,-73.97044256869239
2024-10-17 12:26:25,2024-10-17 12:59:09,1.0,17.04,161,1,87.4,0.0,0.0,1.0,122.14,0.0,1964.0,40.75802804352629,-73.97769793122407,40.69183120640151,-74.17400027276302
2024-10-17 12:26:28,2024-10-17 12:59:44,1.0,10.35,161,138,47.8,5.0,0.5,1.0,66.8,2.5,1996.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:27:19,2024-10-17 12:36:48,1.0,0.36,161,163,9.3,0.0,0.5,1.0,14.63,2.5,569.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:27:24,2024-10-17 12:31:20,1.0,0.47,161,161,5.1,0.0,0.5,1.0,10.92,2.5,236.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:27:45,2024-10-17 12:40:34,1.0,1.14,161,229,12.1,0.0,0.5,1.0,17.71,2.5,769.0,40.75802804352629,-73.97769793122407,40.75672894163307,-73.96514579918423
2024-10-17 12:27:59,2024-10-17 12:43:14,4.0,1.79,161,140,14.9,0.0,0.5,1.0,22.68,2.5,915.0,40.75802804352629,-73.97769793122407,40.76548408788984,-73.95473878380501
2024-10-17 12:28:06,2024-10-17 12:50:05,1.0,1.71,161,68,19.1,0.0,0.5,1.0,26.56,2.5,1319.0,40.75802804352629,-73.97769793122407,40.74842755506573,-73.99991742024713
2024-10-17 12:28:31,2024-10-17 12:38:51,1.0,0.9,161,141,10.0,0.0,0.5,1.0,16.8,2.5,620.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:28:41,2024-10-17 12:37:19,1.0,1.28,161,234,10.0,0.0,0.5,1.0,15.0,2.5,518.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:28:42,2024-10-17 12:44:21,1.0,0.6,161,163,13.5,2.5,0.5,1.0,21.0,2.5,939.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:28:42,2024-10-17 12:53:12,1.0,6.9,161,13,31.7,2.5,0.5,1.0,42.84,2.5,1470.0,40.75802804352629,-73.97769793122407,40.71203815707452,-74.01607915192933
2024-10-17 12:28:44,2024-10-17 12:37:09,1.0,0.77,161,163,8.6,0.0,0.5,1.0,15.12,2.5,505.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:28:45,2024-10-17 12:40:45,1.0,0.6,161,163,11.4,0.0,0.5,1.0,18.48,2.5,720.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:29:03,2024-10-17 12:36:24,1.0,1.01,161,237,8.6,0.0,0.5,1.0,15.75,2.5,441.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:29:29,2024-10-17 12:45:34,1.0,1.69,161,90,14.9,0.0,0.5,1.0,21.74,2.5,965.0,40.75802804352629,-73.97769793122407,40.74227862901229,-73.99697141558367
2024-10-17 12:29:30,2024-10-17 12:50:43,1.0,2.02,161,236,18.4,0.0,0.5,1.0,26.88,2.5,1273.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:29:32,2024-10-17 12:52:01,1.0,1.52,161,140,19.1,0.0,0.5,1.0,24.1,2.5,1349.0,40.75802804352629,-73.97769793122407,40.76548408788984,-73.95473878380501
2024-10-17 12:29:44,2024-10-17 13:12:58,1.0,11.2,161,138,51.3,7.5,0.5,1.0,80.69,2.5,2594.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:29:57,2024-10-17 12:43:26,1.0,1.87,161,141,14.2,0.0,0.5,1.0,20.2,2.5,809.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:30:05,2024-10-17 13:04:34,1.0,10.31,161,138,47.8,5.0,0.5,1.0,76.49,2.5,2069.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:30:15,2024-10-17 12:49:02,1.0,2.19,161,113,17.0,0.0,0.5,1.0,23.1,2.5,1127.0,40.75802804352629,-73.97769793122407,40.732579073027026,-73.99430477051166
2024-10-17 12:30:37,2024-10-17 12:40:42,2.0,1.54,161,234,11.4,0.0,0.5,1.0,18.17,2.5,605.0,40.75802804352629,-73.97769793122407,40.74033744175701,-73.99045782354736
2024-10-17 12:30:40,2024-10-17 12:45:50,1.0,0.73,161,100,13.5,0.0,0.5,1.0,21.0,2.5,910.0,40.75802804352629,-73.97769793122407,40.75351275872571,-73.9887865991153
2024-10-17 12:31:03,2024-10-17 12:57:03,5.0,3.2,161,144,22.6,0.0,0.5,1.0,26.6,2.5,1560.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:31:04,2024-10-17 12:38:35,1.0,0.6,161,163,8.6,2.5,0.5,1.0,15.1,2.5,451.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:31:11,2024-10-17 12:33:17,1.0,0.18,161,162,4.4,0.0,0.5,1.0,10.4,2.5,126.0,40.75802804352629,-73.97769793122407,40.75668765218882,-73.97235594352027
2024-10-17 12:31:40,2024-10-17 12:40:00,1.0,0.7,161,163,8.6,2.5,0.5,1.0,14.6,2.5,500.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:31:46,2024-10-17 12:55:41,1.0,3.3,161,151,21.2,2.5,0.5,1.0,29.2,2.5,1435.0,40.75802804352629,-73.97769793122407,40.79796199310006,-73.96816833309242
2024-10-17 12:31:56,2024-10-17 12:54:37,1.0,2.7,161,238,21.9,2.5,0.5,1.0,29.79,2.5,1361.0,40.75802804352629,-73.97769793122407,40.79170493442707,-73.97304890061592
2024-10-17 12:31:57,2024-10-17 13:13:02,1.0,2.9,161,68,29.6,2.5,0.5,1.0,33.6,2.5,2465.0,40.75802804352629,-73.97769793122407,40.74842755506573,-73.99991742024713
2024-10-17 12:32:02,2024-10-17 12:44:54,1.0,1.08,161,163,12.1,0.0,0.5,1.0,19.32,2.5,772.0,40.75802804352629,-73.97769793122407,40.76442140578678,-73.97756868222714
2024-10-17 12:32:22,2024-10-17 12:52:46,1.0,2.58,161,144,18.4,0.0,0.5,1.0,26.88,2.5,1224.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:32:37,2024-10-17 12:53:24,2.0,1.9,161,48,18.4,2.5,0.5,1.0,27.95,2.5,1247.0,40.75802804352629,-73.97769793122407,40.76225275531935,-73.98984464313298
2024-10-17 12:32:45,2024-10-17 12:42:28,1.0,0.75,161,233,10.0,0.0,0.5,1.0,16.8,2.5,583.0,40.75802804352629,-73.97769793122407,40.74991407790216,-73.97044256869239
2024-10-17 12:32:50,2024-10-17 13:04:24,1.0,1.99,161,164,25.4,0.0,0.5,1.0,35.28,2.5,1894.0,40.75802804352629,-73.97769793122407,40.748574629356725,-73.98515639467682
2024-10-17 12:32:50,2024-10-17 12:43:46,1.0,0.48,161,162,10.7,0.0,0.5,1.0,14.7,2.5,656.0,40.75802804352629,-73.97769793122407,40.75668765218882,-73.97235594352027
2024-10-17 12:32:52,2024-10-17 12:40:42,1.0,1.24,161,237,8.6,0.0,0.5,1.0,14.1,2.5,470.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:32:55,2024-10-17 12:54:26,1.0,1.56,161,137,19.1,0.0,0.5,1.0,25.41,2.5,1291.0,40.75802804352629,-73.97769793122407,40.74043897859643,-73.97649472376759
2024-10-17 12:32:56,2024-10-17 12:57:33,1.0,2.78,161,158,21.9,0.0,0.5,1.0,31.08,2.5,1477.0,40.75802804352629,-73.97769793122407,40.735035400696674,-74.00898410478533
2024-10-17 12:33:03,2024-10-17 12:57:15,1.0,1.2,161,100,19.1,0.0,0.5,1.0,27.72,2.5,1452.0,40.75802804352629,-73.97769793122407,40.75351275872571,-73.9887865991153
2024-10-17 12:33:07,2024-10-17 12:39:10,1.0,0.29,161,161,7.2,0.0,0.5,1.0,12.88,2.5,363.0,40.75802804352629,-73.97769793122407,40.75802804352629,-73.97769793122407
2024-10-17 12:33:15,2024-10-17 13:03:04,1.0,2.7,161,43,25.4,2.5,0.5,1.0,35.25,2.5,1789.0,40.75802804352629,-73.97769793122407,40.782478099747884,-73.9655535654591
2024-10-17 12:33:31,2024-10-17 12:59:37,2.0,3.2,161,144,23.3,2.5,0.5,1.0,32.75,2.5,1566.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:33:57,2024-10-17 12:42:29,1.0,0.66,161,233,8.6,0.0,0.5,1.0,15.12,2.5,512.0,40.75802804352629,-73.97769793122407,40.74991407790216,-73.97044256869239
2024-10-17 12:34:14,2024-10-17 12:44:04,2.0,1.04,161,141,10.0,0.0,0.5,1.0,16.8,2.5,590.0,40.75802804352629,-73.97769793122407,40.76694821638321,-73.95963474149167
2024-10-17 12:34:34,2024-10-17 13:11:14,3.0,11.28,161,138,72.0,5.0,0.0,1.0,84.94,0.0,2200.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:34:50,2024-10-17 13:13:21,1.0,9.79,161,138,49.2,5.0,0.5,1.0,78.17,2.5,2311.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:34:50,2024-10-17 12:39:40,1.0,1.0,161,237,7.2,2.5,0.5,1.0,13.4,2.5,290.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:35:00,2024-10-17 13:26:25,1.0,16.4,161,132,70.0,2.5,0.5,1.0,92.5,2.5,3085.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:35:03,2024-10-17 13:06:00,2.0,3.38,161,144,26.8,0.0,0.5,1.0,35.42,2.5,1857.0,40.75802804352629,-73.97769793122407,40.72088889344528,-73.99691854183824
2024-10-17 12:35:14,2024-10-17 13:27:17,2.0,17.0,161,132,70.0,2.5,0.5,1.0,80.94,2.5,3123.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:35:15,2024-10-17 13:35:42,1.0,17.05,161,132,70.0,0.0,0.5,1.0,80.94,2.5,3627.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:35:16,2024-10-17 12:56:10,1.0,0.68,161,162,17.0,0.0,0.5,1.0,26.25,2.5,1254.0,40.75802804352629,-73.97769793122407,40.75668765218882,-73.97235594352027
2024-10-17 12:35:23,2024-10-17 12:48:20,1.0,0.94,161,100,12.1,0.0,0.5,1.0,19.32,2.5,777.0,40.75802804352629,-73.97769793122407,40.75351275872571,-73.9887865991153
2024-10-17 12:35:36,2024-10-17 12:52:34,1.0,1.37,161,237,15.6,0.0,0.5,1.0,23.52,2.5,1018.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:36:09,2024-10-17 12:54:06,1.0,2.2,161,43,16.3,2.5,0.5,1.0,24.35,2.5,1077.0,40.75802804352629,-73.97769793122407,40.782478099747884,-73.9655535654591
2024-10-17 12:36:11,2024-10-17 13:23:33,1.0,17.0,161,132,70.0,2.5,0.5,1.0,101.19,2.5,2842.0,40.75802804352629,-73.97769793122407,40.64698489239528,-73.78653298335001
2024-10-17 12:36:14,2024-10-17 13:17:47,2.0,2.28,161,229,17.7,0.0,0.5,1.0,21.7,2.5,2493.0,40.75802804352629,-73.97769793122407,40.75672894163307,-73.96514579918423
2024-10-17 12:36:32,2024-10-17 12:44:57,1.0,0.6,161,237,7.9,2.5,0.5,1.0,11.9,2.5,505.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
2024-10-17 12:37:17,2024-10-17 13:17:36,1.0,8.16,161,181,45.0,0.0,0.5,1.0,56.35,2.5,2419.0,40.75802804352629,-73.97769793122407,40.67037432591724,-73.98141374048754
2024-10-17 12:37:31,2024-10-17 12:59:19,1.0,2.69,161,151,20.5,0.0,0.5,1.0,29.4,2.5,1308.0,40.75802804352629,-73.97769793122407,40.79796199310006,-73.96816833309242
2024-10-17 12:37:33,2024-10-17 12:47:53,1.0,1.35,161,236,10.7,0.0,0.5,1.0,17.64,2.5,620.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:37:35,2024-10-17 12:46:00,1.0,0.75,161,48,9.3,0.0,0.5,1.0,17.29,2.5,505.0,40.75802804352629,-73.97769793122407,40.76225275531935,-73.98984464313298
2024-10-17 12:37:36,2024-10-17 13:01:45,1.0,2.55,161,114,21.2,0.0,0.5,1.0,30.24,2.5,1449.0,40.75802804352629,-73.97769793122407,40.7283403913723,-73.99738026020042
2024-10-17 12:37:40,2024-10-17 12:59:58,1.0,2.1,161,68,17.0,2.5,0.5,1.0,23.0,2.5,1338.0,40.75802804352629,-73.97769793122407,40.74842755506573,-73.99991742024713
2024-10-17 12:37:50,2024-10-17 12:48:52,2.0,1.31,161,90,11.4,0.0,0.5,1.0,18.48,2.5,662.0,40.75802804352629,-73.97769793122407,40.74227862901229,-73.99697141558367
2024-10-17 12:37:52,2024-10-17 12:52:25,1.0,1.74,161,43,14.2,0.0,0.5,1.0,21.48,2.5,873.0,40.75802804352629,-73.97769793122407,40.782478099747884,-73.9655535654591
2024-10-17 12:37:53,2024-10-17 13:02:27,1.0,6.56,161,13,32.4,0.0,0.5,1.0,43.68,2.5,1474.0,40.75802804352629,-73.97769793122407,40.71203815707452,-74.01607915192933
2024-10-17 12:38:11,2024-10-17 12:56:13,1.0,2.61,161,75,17.7,0.0,0.5,1.0,26.04,2.5,1082.0,40.75802804352629,-73.97769793122407,40.7900107514954,-73.94575026755157
2024-10-17 12:38:34,2024-10-17 12:44:36,1.0,0.5,161,233,5.8,2.5,0.5,1.0,11.8,2.5,362.0,40.75802804352629,-73.97769793122407,40.74991407790216,-73.97044256869239
2024-10-17 12:38:35,2024-10-17 13:06:18,1.0,9.44,161,138,42.9,5.0,0.5,1.0,65.84,2.5,1663.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:38:46,2024-10-17 12:49:14,1.0,2.16,161,239,12.1,0.0,0.5,1.0,19.32,2.5,628.0,40.75802804352629,-73.97769793122407,40.78396143031379,-73.97863194845084
2024-10-17 12:39:06,2024-10-17 13:24:56,1.0,2.95,161,50,25.4,0.0,0.5,1.0,35.28,2.5,2750.0,40.75802804352629,-73.97769793122407,40.76623772504185,-73.99513522075515
2024-10-17 12:39:42,2024-10-17 12:52:24,1.0,1.28,161,186,12.8,0.0,0.5,1.0,20.16,2.5,762.0,40.75802804352629,-73.97769793122407,40.748497181405014,-73.9924375369761
2024-10-17 12:39:46,2024-10-17 13:22:29,1.0,10.79,161,138,54.1,5.0,0.5,1.0,84.05,2.5,2563.0,40.75802804352629,-73.97769793122407,40.774375705932435,-73.87362864289085
2024-10-17 12:39:49,2024-10-17 12:52:24,1.0,1.63,161,236,12.8,0.0,0.5,1.0,16.8,2.5,755.0,40.75802804352629,-73.97769793122407,40.780436437189955,-73.95701169835736
2024-10-17 12:39:50,2024-10-17 12:47:41,2.0,0.99,161,237,9.3,0.0,0.5,1.0,13.3,2.5,471.0,40.75802804352629,-73.97769793122407,40.76861518381157,-73.96563453538069
